R4_12_47_1_tn_1_wh_1,waterheater,lower_tank_setpoint,123.3
R4_12_47_1_tn_2_wh_1,waterheater,lower_tank_setpoint,129.5
R4_12_47_1_tn_3_wh_1,waterheater,lower_tank_setpoint,128.3
R4_12_47_1_tn_6_wh_1,waterheater,lower_tank_setpoint,121
R4_12_47_1_tn_7_wh_1,waterheater,lower_tank_setpoint,115.4
R4_12_47_1_tn_8_wh_1,waterheater,lower_tank_setpoint,124.6
R4_12_47_1_tn_9_wh_1,waterheater,lower_tank_setpoint,120.4
R4_12_47_1_tn_12_wh_1,waterheater,lower_tank_setpoint,126.5
R4_12_47_1_tn_13_wh_1,waterheater,lower_tank_setpoint,123.1
R4_12_47_1_tn_14_wh_1,waterheater,lower_tank_setpoint,120.7
R4_12_47_1_tn_15_wh_1,waterheater,lower_tank_setpoint,122.9
R4_12_47_1_tn_15_wh_2,waterheater,lower_tank_setpoint,127.4
R4_12_47_1_tn_15_wh_3,waterheater,lower_tank_setpoint,125.7
R4_12_47_1_tn_17_wh_1,waterheater,lower_tank_setpoint,129
R4_12_47_1_tn_17_wh_2,waterheater,lower_tank_setpoint,122.1
R4_12_47_1_tn_17_wh_3,waterheater,lower_tank_setpoint,125.3
R4_12_47_1_tn_19_wh_1,waterheater,lower_tank_setpoint,129.1
R4_12_47_1_tn_20_wh_1,waterheater,lower_tank_setpoint,118.9
R4_12_47_1_tn_21_wh_1,waterheater,lower_tank_setpoint,118.2
R4_12_47_1_tn_22_wh_1,waterheater,lower_tank_setpoint,129.8
R4_12_47_1_tn_26_wh_1,waterheater,lower_tank_setpoint,130.8
R4_12_47_1_tn_27_wh_1,waterheater,lower_tank_setpoint,116.7
R4_12_47_1_tn_29_wh_1,waterheater,lower_tank_setpoint,119.9
R4_12_47_1_tn_29_wh_2,waterheater,lower_tank_setpoint,120.7
R4_12_47_1_tn_29_wh_3,waterheater,lower_tank_setpoint,117.8
R4_12_47_1_tn_30_wh_1,waterheater,lower_tank_setpoint,123.8
R4_12_47_1_tn_30_wh_2,waterheater,lower_tank_setpoint,126
R4_12_47_1_tn_30_wh_3,waterheater,lower_tank_setpoint,120.5
R4_12_47_1_tn_30_wh_4,waterheater,lower_tank_setpoint,119.8
R4_12_47_1_tn_30_wh_5,waterheater,lower_tank_setpoint,115.1
R4_12_47_1_tn_30_wh_6,waterheater,lower_tank_setpoint,130.6
R4_12_47_1_tn_31_wh_1,waterheater,lower_tank_setpoint,127.5
R4_12_47_1_tn_31_wh_2,waterheater,lower_tank_setpoint,123.2
R4_12_47_1_tn_31_wh_3,waterheater,lower_tank_setpoint,126.5
R4_12_47_1_tn_31_wh_4,waterheater,lower_tank_setpoint,116.8
R4_12_47_1_tn_31_wh_5,waterheater,lower_tank_setpoint,115.1
R4_12_47_1_tn_31_wh_6,waterheater,lower_tank_setpoint,127.9
R4_12_47_1_tn_32_wh_1,waterheater,lower_tank_setpoint,122.7
R4_12_47_1_tn_32_wh_2,waterheater,lower_tank_setpoint,128
R4_12_47_1_tn_32_wh_3,waterheater,lower_tank_setpoint,122.7
R4_12_47_1_tn_33_wh_1,waterheater,lower_tank_setpoint,122.3
R4_12_47_1_tn_33_wh_2,waterheater,lower_tank_setpoint,124.9
R4_12_47_1_tn_33_wh_3,waterheater,lower_tank_setpoint,115.1
R4_12_47_1_tn_34_wh_1,waterheater,lower_tank_setpoint,126.3
R4_12_47_1_tn_34_wh_2,waterheater,lower_tank_setpoint,117.4
R4_12_47_1_tn_35_wh_1,waterheater,lower_tank_setpoint,123.5
R4_12_47_1_tn_35_wh_2,waterheater,lower_tank_setpoint,124.3
R4_12_47_1_tn_35_wh_3,waterheater,lower_tank_setpoint,116.8
R4_12_47_1_tn_36_wh_1,waterheater,lower_tank_setpoint,115.2
R4_12_47_1_tn_36_wh_2,waterheater,lower_tank_setpoint,123.4
R4_12_47_1_tn_36_wh_3,waterheater,lower_tank_setpoint,118.2
R4_12_47_1_tn_37_wh_1,waterheater,lower_tank_setpoint,127.9
R4_12_47_1_tn_38_wh_1,waterheater,lower_tank_setpoint,120.3
R4_12_47_1_tn_39_wh_1,waterheater,lower_tank_setpoint,123.3
R4_12_47_1_tn_40_wh_1,waterheater,lower_tank_setpoint,116.8
R4_12_47_1_tn_40_wh_2,waterheater,lower_tank_setpoint,129
R4_12_47_1_tn_40_wh_3,waterheater,lower_tank_setpoint,126.6
R4_12_47_1_tn_40_wh_4,waterheater,lower_tank_setpoint,126.6
R4_12_47_1_tn_40_wh_5,waterheater,lower_tank_setpoint,130.8
R4_12_47_1_tn_41_wh_1,waterheater,lower_tank_setpoint,128.5
R4_12_47_1_tn_41_wh_2,waterheater,lower_tank_setpoint,122.5
R4_12_47_1_tn_41_wh_3,waterheater,lower_tank_setpoint,124.7
R4_12_47_1_tn_41_wh_4,waterheater,lower_tank_setpoint,116.5
R4_12_47_1_tn_41_wh_5,waterheater,lower_tank_setpoint,123.3
R4_12_47_1_tn_42_wh_1,waterheater,lower_tank_setpoint,123.6
R4_12_47_1_tn_42_wh_2,waterheater,lower_tank_setpoint,126.3
R4_12_47_1_tn_42_wh_3,waterheater,lower_tank_setpoint,129.9
R4_12_47_1_tn_43_wh_1,waterheater,lower_tank_setpoint,130.8
R4_12_47_1_tn_43_wh_2,waterheater,lower_tank_setpoint,127.8
R4_12_47_1_tn_43_wh_3,waterheater,lower_tank_setpoint,116.2
R4_12_47_1_tn_44_wh_1,waterheater,lower_tank_setpoint,130.5
R4_12_47_1_tn_44_wh_2,waterheater,lower_tank_setpoint,127.8
R4_12_47_1_tn_44_wh_3,waterheater,lower_tank_setpoint,130.4
R4_12_47_1_tn_44_wh_4,waterheater,lower_tank_setpoint,121.3
R4_12_47_1_tn_45_wh_1,waterheater,lower_tank_setpoint,117.1
R4_12_47_1_tn_45_wh_2,waterheater,lower_tank_setpoint,120.9
R4_12_47_1_tn_45_wh_3,waterheater,lower_tank_setpoint,120.6
R4_12_47_1_tn_46_wh_1,waterheater,lower_tank_setpoint,119.3
R4_12_47_1_tn_46_wh_2,waterheater,lower_tank_setpoint,129.1
R4_12_47_1_tn_46_wh_3,waterheater,lower_tank_setpoint,118
R4_12_47_1_tn_48_wh_1,waterheater,lower_tank_setpoint,127.1
R4_12_47_1_tn_49_wh_1,waterheater,lower_tank_setpoint,126.5
R4_12_47_1_tn_51_wh_1,waterheater,lower_tank_setpoint,122.3
R4_12_47_1_tn_51_wh_2,waterheater,lower_tank_setpoint,124.2
R4_12_47_1_tn_52_wh_1,waterheater,lower_tank_setpoint,126
R4_12_47_1_tn_56_wh_1,waterheater,lower_tank_setpoint,122
R4_12_47_1_tn_57_wh_1,waterheater,lower_tank_setpoint,125.3
R4_12_47_1_tn_58_wh_1,waterheater,lower_tank_setpoint,115.9
R4_12_47_1_tn_60_wh_1,waterheater,lower_tank_setpoint,120.4
R4_12_47_1_tn_61_wh_1,waterheater,lower_tank_setpoint,128.2
R4_12_47_1_tn_62_wh_1,waterheater,lower_tank_setpoint,117.5
R4_12_47_1_tn_62_wh_2,waterheater,lower_tank_setpoint,125.4
R4_12_47_1_tn_63_wh_1,waterheater,lower_tank_setpoint,115.1
R4_12_47_1_tn_64_wh_1,waterheater,lower_tank_setpoint,125.3
R4_12_47_1_tn_65_wh_1,waterheater,lower_tank_setpoint,130.8
R4_12_47_1_tn_66_wh_1,waterheater,lower_tank_setpoint,119.9
R4_12_47_1_tn_67_wh_1,waterheater,lower_tank_setpoint,126.2
R4_12_47_1_tn_68_wh_1,waterheater,lower_tank_setpoint,118.6
R4_12_47_1_tn_68_wh_2,waterheater,lower_tank_setpoint,116.5
R4_12_47_1_tn_69_wh_1,waterheater,lower_tank_setpoint,120.7
R4_12_47_1_tn_69_wh_2,waterheater,lower_tank_setpoint,116.7
R4_12_47_1_tn_70_wh_1,waterheater,lower_tank_setpoint,129.5
R4_12_47_1_tn_71_wh_1,waterheater,lower_tank_setpoint,129.5
R4_12_47_1_tn_72_wh_1,waterheater,lower_tank_setpoint,130.2
R4_12_47_1_tn_72_wh_2,waterheater,lower_tank_setpoint,119
R4_12_47_1_tn_72_wh_3,waterheater,lower_tank_setpoint,124.5
R4_12_47_1_tn_73_wh_1,waterheater,lower_tank_setpoint,119.5
R4_12_47_1_tn_73_wh_2,waterheater,lower_tank_setpoint,118.6
R4_12_47_1_tn_73_wh_3,waterheater,lower_tank_setpoint,118
R4_12_47_1_tn_73_wh_4,waterheater,lower_tank_setpoint,126.8
R4_12_47_1_tn_74_wh_1,waterheater,lower_tank_setpoint,126.9
R4_12_47_1_tn_74_wh_2,waterheater,lower_tank_setpoint,122
R4_12_47_1_tn_74_wh_3,waterheater,lower_tank_setpoint,124.9
R4_12_47_1_tn_75_wh_1,waterheater,lower_tank_setpoint,120.2
R4_12_47_1_tn_75_wh_2,waterheater,lower_tank_setpoint,115.2
R4_12_47_1_tn_75_wh_3,waterheater,lower_tank_setpoint,118.4
R4_12_47_1_tn_76_wh_1,waterheater,lower_tank_setpoint,124.5
R4_12_47_1_tn_76_wh_2,waterheater,lower_tank_setpoint,127.1
R4_12_47_1_tn_76_wh_3,waterheater,lower_tank_setpoint,117.6
R4_12_47_1_tn_77_wh_1,waterheater,lower_tank_setpoint,129.1
R4_12_47_1_tn_78_wh_1,waterheater,lower_tank_setpoint,118.1
R4_12_47_1_tn_79_wh_1,waterheater,lower_tank_setpoint,123.8
R4_12_47_1_tn_82_wh_1,waterheater,lower_tank_setpoint,128.1
R4_12_47_1_tn_83_wh_1,waterheater,lower_tank_setpoint,115.9
R4_12_47_1_tn_84_wh_1,waterheater,lower_tank_setpoint,129.7
R4_12_47_1_tn_85_wh_1,waterheater,lower_tank_setpoint,129
R4_12_47_1_tn_86_wh_1,waterheater,lower_tank_setpoint,115.8
R4_12_47_1_tn_88_wh_1,waterheater,lower_tank_setpoint,119
R4_12_47_1_tn_88_wh_2,waterheater,lower_tank_setpoint,117.7
R4_12_47_1_tn_88_wh_3,waterheater,lower_tank_setpoint,121.7
R4_12_47_1_tn_88_wh_4,waterheater,lower_tank_setpoint,119.9
R4_12_47_1_tn_88_wh_5,waterheater,lower_tank_setpoint,119.2
R4_12_47_1_tn_89_wh_1,waterheater,lower_tank_setpoint,128.9
R4_12_47_1_tn_89_wh_2,waterheater,lower_tank_setpoint,120.8
R4_12_47_1_tn_89_wh_3,waterheater,lower_tank_setpoint,128.7
R4_12_47_1_tn_90_wh_1,waterheater,lower_tank_setpoint,121.4
R4_12_47_1_tn_90_wh_2,waterheater,lower_tank_setpoint,124.5
R4_12_47_1_tn_90_wh_3,waterheater,lower_tank_setpoint,126.1
R4_12_47_1_tn_90_wh_4,waterheater,lower_tank_setpoint,123.1
R4_12_47_1_tn_91_wh_1,waterheater,lower_tank_setpoint,125.8
R4_12_47_1_tn_91_wh_2,waterheater,lower_tank_setpoint,124.2
R4_12_47_1_tn_91_wh_3,waterheater,lower_tank_setpoint,125.4
R4_12_47_1_tn_92_wh_1,waterheater,lower_tank_setpoint,130.9
R4_12_47_1_tn_92_wh_2,waterheater,lower_tank_setpoint,116.6
R4_12_47_1_tn_92_wh_3,waterheater,lower_tank_setpoint,130.5
R4_12_47_1_tn_93_wh_1,waterheater,lower_tank_setpoint,121.6
R4_12_47_1_tn_94_wh_1,waterheater,lower_tank_setpoint,121
R4_12_47_1_tn_95_wh_1,waterheater,lower_tank_setpoint,121
R4_12_47_1_tn_96_wh_1,waterheater,lower_tank_setpoint,128.4
R4_12_47_1_tn_96_wh_2,waterheater,lower_tank_setpoint,125.9
R4_12_47_1_tn_97_wh_1,waterheater,lower_tank_setpoint,117.7
R4_12_47_1_tn_98_wh_1,waterheater,lower_tank_setpoint,124.4
R4_12_47_1_tn_99_wh_1,waterheater,lower_tank_setpoint,130.6
R4_12_47_1_tn_100_wh_1,waterheater,lower_tank_setpoint,120.1
R4_12_47_1_tn_101_wh_1,waterheater,lower_tank_setpoint,124.4
R4_12_47_1_tn_101_wh_2,waterheater,lower_tank_setpoint,123.3
R4_12_47_1_tn_104_wh_1,waterheater,lower_tank_setpoint,118.4
R4_12_47_1_tn_105_wh_1,waterheater,lower_tank_setpoint,115.5
R4_12_47_1_tn_110_wh_1,waterheater,lower_tank_setpoint,117.2
R4_12_47_1_tn_111_wh_1,waterheater,lower_tank_setpoint,120.2
R4_12_47_1_tn_111_wh_2,waterheater,lower_tank_setpoint,117.9
R4_12_47_1_tn_113_wh_1,waterheater,lower_tank_setpoint,122.4
R4_12_47_1_tn_113_wh_2,waterheater,lower_tank_setpoint,128.2
R4_12_47_1_tn_114_wh_1,waterheater,lower_tank_setpoint,116.8
R4_12_47_1_tn_116_wh_1,waterheater,lower_tank_setpoint,129.8
R4_12_47_1_tn_118_wh_1,waterheater,lower_tank_setpoint,128.8
R4_12_47_1_tn_119_wh_1,waterheater,lower_tank_setpoint,130
R4_12_47_1_tn_121_wh_1,waterheater,lower_tank_setpoint,119.2
R4_12_47_1_tn_122_wh_1,waterheater,lower_tank_setpoint,119.1
R4_12_47_1_tn_123_wh_1,waterheater,lower_tank_setpoint,127.4
R4_12_47_1_tn_123_wh_2,waterheater,lower_tank_setpoint,120.2
R4_12_47_1_tn_123_wh_3,waterheater,lower_tank_setpoint,123.6
R4_12_47_1_tn_123_wh_4,waterheater,lower_tank_setpoint,120.9
R4_12_47_1_tn_124_wh_1,waterheater,lower_tank_setpoint,129.4
R4_12_47_1_tn_124_wh_2,waterheater,lower_tank_setpoint,116.9
R4_12_47_1_tn_124_wh_3,waterheater,lower_tank_setpoint,125.6
R4_12_47_1_tn_125_wh_1,waterheater,lower_tank_setpoint,121
R4_12_47_1_tn_125_wh_2,waterheater,lower_tank_setpoint,123.4
R4_12_47_1_tn_125_wh_3,waterheater,lower_tank_setpoint,129.5
R4_12_47_1_tn_125_wh_4,waterheater,lower_tank_setpoint,117.7
R4_12_47_1_tn_127_wh_1,waterheater,lower_tank_setpoint,121.2
R4_12_47_1_tn_129_wh_1,waterheater,lower_tank_setpoint,117
R4_12_47_1_tn_130_wh_1,waterheater,lower_tank_setpoint,127.9
R4_12_47_1_tn_133_wh_1,waterheater,lower_tank_setpoint,129.8
R4_12_47_1_tn_137_wh_1,waterheater,lower_tank_setpoint,119.7
R4_12_47_1_tn_138_wh_1,waterheater,lower_tank_setpoint,126.4
R4_12_47_1_tn_139_wh_1,waterheater,lower_tank_setpoint,115.5
R4_12_47_1_tn_145_wh_1,waterheater,lower_tank_setpoint,122.8
R4_12_47_1_tn_146_wh_1,waterheater,lower_tank_setpoint,128.1
R4_12_47_1_tn_149_wh_1,waterheater,lower_tank_setpoint,125.2
R4_12_47_1_tn_153_wh_1,waterheater,lower_tank_setpoint,124.4
R4_12_47_1_tn_155_wh_1,waterheater,lower_tank_setpoint,115.2
R4_12_47_1_tn_158_wh_1,waterheater,lower_tank_setpoint,123.3
R4_12_47_1_tn_159_wh_1,waterheater,lower_tank_setpoint,127.7
R4_12_47_1_tn_163_wh_1,waterheater,lower_tank_setpoint,118.4
R4_12_47_1_tn_164_wh_1,waterheater,lower_tank_setpoint,127.6
R4_12_47_1_tn_165_wh_1,waterheater,lower_tank_setpoint,128.9
R4_12_47_1_tn_166_wh_1,waterheater,lower_tank_setpoint,121
R4_12_47_1_tn_166_wh_2,waterheater,lower_tank_setpoint,122.3
R4_12_47_1_tn_166_wh_3,waterheater,lower_tank_setpoint,130.1
R4_12_47_1_tn_167_wh_1,waterheater,lower_tank_setpoint,125.1
R4_12_47_1_tn_170_wh_1,waterheater,lower_tank_setpoint,129.9
R4_12_47_1_tn_171_wh_1,waterheater,lower_tank_setpoint,124.1
R4_12_47_1_tn_172_wh_1,waterheater,lower_tank_setpoint,117.6
R4_12_47_1_tn_173_wh_1,waterheater,lower_tank_setpoint,122
R4_12_47_1_tn_174_wh_1,waterheater,lower_tank_setpoint,118.2
R4_12_47_1_tn_175_wh_1,waterheater,lower_tank_setpoint,123.5
R4_12_47_1_tn_176_wh_1,waterheater,lower_tank_setpoint,126.8
R4_12_47_1_tn_179_wh_1,waterheater,lower_tank_setpoint,116.4
R4_12_47_1_tn_180_wh_1,waterheater,lower_tank_setpoint,124.1
R4_12_47_1_tn_181_wh_1,waterheater,lower_tank_setpoint,116.8
R4_12_47_1_tn_182_wh_1,waterheater,lower_tank_setpoint,124
R4_12_47_1_tn_182_wh_2,waterheater,lower_tank_setpoint,122
R4_12_47_1_tn_182_wh_3,waterheater,lower_tank_setpoint,117.7
R4_12_47_1_tn_185_wh_1,waterheater,lower_tank_setpoint,118.8
R4_12_47_1_tn_186_wh_1,waterheater,lower_tank_setpoint,119.3
R4_12_47_1_tn_187_wh_1,waterheater,lower_tank_setpoint,115.8
R4_12_47_1_tn_188_wh_1,waterheater,lower_tank_setpoint,122.7
R4_12_47_1_tn_188_wh_2,waterheater,lower_tank_setpoint,128.7
R4_12_47_1_tn_188_wh_3,waterheater,lower_tank_setpoint,130.1
R4_12_47_1_tn_189_wh_1,waterheater,lower_tank_setpoint,116.5
R4_12_47_1_tn_190_wh_1,waterheater,lower_tank_setpoint,127
R4_12_47_1_tn_190_wh_2,waterheater,lower_tank_setpoint,125.8
R4_12_47_1_tn_190_wh_3,waterheater,lower_tank_setpoint,127.4
R4_12_47_1_tn_191_wh_1,waterheater,lower_tank_setpoint,126.1
R4_12_47_1_tn_192_wh_1,waterheater,lower_tank_setpoint,123.8
R4_12_47_1_tn_192_wh_2,waterheater,lower_tank_setpoint,120.7
R4_12_47_1_tn_193_wh_1,waterheater,lower_tank_setpoint,130.3
R4_12_47_1_tn_193_wh_2,waterheater,lower_tank_setpoint,127.3
R4_12_47_1_tn_193_wh_3,waterheater,lower_tank_setpoint,118.4
R4_12_47_1_tn_194_wh_1,waterheater,lower_tank_setpoint,121.7
R4_12_47_1_tn_194_wh_2,waterheater,lower_tank_setpoint,115.4
R4_12_47_1_tn_194_wh_3,waterheater,lower_tank_setpoint,115.3
R4_12_47_1_tn_195_wh_1,waterheater,lower_tank_setpoint,122.6
R4_12_47_1_tn_199_wh_1,waterheater,lower_tank_setpoint,123.2
R4_12_47_1_tn_199_wh_2,waterheater,lower_tank_setpoint,115.8
R4_12_47_1_tn_201_wh_1,waterheater,lower_tank_setpoint,127.1
R4_12_47_1_tn_204_wh_1,waterheater,lower_tank_setpoint,115.4
R4_12_47_1_tn_206_wh_1,waterheater,lower_tank_setpoint,118
R4_12_47_1_tn_210_wh_1,waterheater,lower_tank_setpoint,124
R4_12_47_1_tn_210_wh_2,waterheater,lower_tank_setpoint,127.1
R4_12_47_1_tn_210_wh_3,waterheater,lower_tank_setpoint,125.2
R4_12_47_1_tn_211_wh_1,waterheater,lower_tank_setpoint,122.4
R4_12_47_1_tn_212_wh_1,waterheater,lower_tank_setpoint,118.6
R4_12_47_1_tn_213_wh_1,waterheater,lower_tank_setpoint,122.6
R4_12_47_1_tn_216_wh_1,waterheater,lower_tank_setpoint,122.8
R4_12_47_1_tn_217_wh_1,waterheater,lower_tank_setpoint,126.8
R4_12_47_1_tn_218_wh_1,waterheater,lower_tank_setpoint,119
R4_12_47_1_tn_219_wh_1,waterheater,lower_tank_setpoint,116.8
R4_12_47_1_tn_220_wh_1,waterheater,lower_tank_setpoint,115.5
R4_12_47_1_tn_221_wh_1,waterheater,lower_tank_setpoint,123.6
R4_12_47_1_tn_222_wh_1,waterheater,lower_tank_setpoint,129.1
R4_12_47_1_tn_225_wh_1,waterheater,lower_tank_setpoint,126.3
R4_12_47_1_tn_227_wh_1,waterheater,lower_tank_setpoint,125.1
R4_12_47_1_tn_229_wh_1,waterheater,lower_tank_setpoint,118.7
R4_12_47_1_tn_229_wh_2,waterheater,lower_tank_setpoint,124.8
R4_12_47_1_tn_229_wh_3,waterheater,lower_tank_setpoint,125.1
R4_12_47_1_tn_232_wh_1,waterheater,lower_tank_setpoint,126.1
R4_12_47_1_tn_232_wh_2,waterheater,lower_tank_setpoint,127.8
R4_12_47_1_tn_232_wh_3,waterheater,lower_tank_setpoint,119
R4_12_47_1_tn_234_wh_1,waterheater,lower_tank_setpoint,127
R4_12_47_1_tn_235_wh_1,waterheater,lower_tank_setpoint,123.9
